GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-203084-1628368-1630577-1642844-,H. Barnes - D. Fox - J. Champagnie - D. Harper,1610612759,SAS,7,5,2,0.714,15.208333,15,28,0.536,2,8,0.25,5,10,0.5,4,10,14,6,4.0,2,4,1,4,11,37,0.0,237,196,2085,883,627,502,594,691,944,784,1610,733,485,1737,569,611,603,742,2354,692,232,1796,2007,390,571,1284,45625
Lineups,-203903-1628404-1628973-1629011-,J. Clarkson - J. Hart - J. Brunson - M. Robinson,1610612752,NYK,8,7,1,0.875,15.145,14,28,0.5,7,13,0.538,7,16,0.438,5,15,20,5,2.0,2,0,1,11,13,42,16.0,186,85,701,715,629,541,594,797,323,504,371,523,319,2009,437,390,402,852,1638,692,1387,1796,2766,335,500,104,45435
Lineups,-1628368-1630170-1642264-1642868-,D. Fox - D. Vassell - S. Castle - C. Bryant,1610612759,SAS,7,5,2,0.714,15.12,12,23,0.522,5,10,0.5,6,10,0.6,2,9,11,9,7.0,1,4,1,12,7,35,-12.0,237,196,2085,883,631,616,721,745,450,642,385,621,485,1645,963,687,752,519,2758,1075,232,1796,2817,600,612,3021,45360
Lineups,-1628436-1630170-1642264-1642868-,L. Kornet - D. Vassell - S. Castle - C. Bryant,1610612759,SAS,8,5,3,0.625,14.7,12,27,0.444,4,10,0.4,5,7,0.714,4,5,9,5,5.0,3,2,1,11,6,33,-15.0,186,196,2602,1056,645,616,622,1483,548,642,885,733,693,1361,569,1047,884,852,2529,477,474,1796,2766,685,646,3089,44100
Lineups,-202687-203482-203486-1630322-,B. Biyombo - K. Olynyk - M. Plumlee - L. Waters III,1610612759,SAS,4,3,1,0.75,14.65,11,21,0.524,2,5,0.4,2,3,0.667,1,13,14,7,10.0,1,5,1,4,4,26,-6.0,710,403,701,805,651,668,782,735,944,1169,885,1282,1318,1459,1307,449,603,647,2923,1075,170,1796,2007,970,790,2674,43950
Lineups,-203482-203486-1629162-1630322-,K. Olynyk - M. Plumlee - J. McLaughlin - L. Waters III,1610612759,SAS,4,3,1,0.75,14.65,11,21,0.524,2,5,0.4,2,3,0.667,1,13,14,7,10.0,1,5,1,4,4,26,-6.0,710,403,701,805,651,668,782,735,944,1169,885,1282,1318,1459,1307,449,603,647,2923,1075,170,1796,2007,970,790,2674,43950
Lineups,-1628969-1629011-1629013-1630540-,M. Bridges - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,5,5,0,1.0,14.59,13,27,0.481,4,8,0.5,4,8,0.5,7,10,17,10,6.0,2,1,0,3,7,34,9.0,494,196,1,1,653,575,622,1234,548,784,385,865,585,1737,307,611,487,465,2662,692,747,1,1703,600,630,249,43770
Lineups,-1628969-1628973-1629013-1630540-,M. Bridges - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,5,5,0,1.0,14.408333,13,25,0.52,5,9,0.556,6,10,0.6,4,12,16,9,6.0,3,1,0,3,11,37,10.0,494,196,1,1,662,575,664,751,450,705,357,621,485,1645,569,500,513,519,2662,477,747,1,1703,390,571,210,43225
Lineups,-203084-1628368-1641705-1642868-,H. Barnes - D. Fox - V. Wembanyama - C. Bryant,1610612759,SAS,5,4,1,0.8,14.166667,11,20,0.55,5,11,0.455,6,8,0.75,0,15,15,8,5.0,1,1,0,9,6,33,13.0,494,276,701,769,672,668,805,644,450,590,745,621,585,1162,1983,390,548,576,2529,1075,747,1,2660,685,646,149,42500
Lineups,-203903-1626157-1628969-1630631-,J. Clarkson - K. Towns - M. Bridges - J. Alvarado,1610612752,NYK,5,4,1,0.8,13.95,11,27,0.407,3,8,0.375,9,12,0.75,6,13,19,6,3.0,7,1,2,7,12,34,13.0,494,276,701,769,684,668,622,1779,698,784,1021,414,413,1162,370,449,429,742,2069,199,747,2474,2496,359,630,149,41850
Lineups,-1631110-1642278-1642359-1642885-,J. Sochan - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,3,3,0,1.0,13.883333,7,20,0.35,2,9,0.222,4,8,0.5,2,11,13,5,7.0,0,1,1,6,5,20,-15.0,990,403,1,1,685,960,805,2066,944,705,1758,865,585,1737,963,544,653,852,2758,1804,747,1796,2395,792,984,3089,41650
Lineups,-1630170-1642264-1642844-1642868-,D. Vassell - S. Castle - D. Harper - C. Bryant,1610612759,SAS,8,3,5,0.375,13.58,11,22,0.5,4,8,0.5,3,7,0.429,2,12,14,10,8.0,3,4,0,14,5,29,-8.0,186,403,3068,1815,701,668,754,797,548,784,385,1079,693,2010,963,500,603,465,2827,477,232,1,2897,792,715,2855,40740
Lineups,-1628384-1628404-1628969-1629013-,O. Anunoby - J. Hart - M. Bridges - L. Shamet,1610612752,NYK,8,7,1,0.875,13.528333,7,14,0.5,0,2,0.0,13,16,0.813,1,11,12,4,5.0,6,0,1,5,11,27,-9.0,186,85,701,715,704,960,1070,797,2018,1818,2018,296,319,1002,1307,544,702,979,2529,230,1387,1796,2233,390,759,2919,40585
Lineups,-203903-1628404-1629011-1630540-,J. Clarkson - J. Hart - M. Robinson - M. McBride,1610612752,NYK,6,4,2,0.667,13.516667,13,27,0.481,4,11,0.364,6,15,0.4,7,11,18,5,4.0,2,0,1,10,10,36,8.0,333,276,2085,906,705,575,622,1234,548,590,1090,621,337,2015,307,544,455,852,2354,692,1387,1796,2715,429,597,292,40550
Lineups,-203084-1641705-1642844-1642868-,H. Barnes - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,6,4,2,0.667,13.316667,10,19,0.526,2,9,0.222,1,4,0.25,4,8,12,7,5.0,0,0,0,10,6,23,-5.0,333,276,2085,906,717,728,847,721,944,705,1758,1755,1061,2060,569,741,702,647,2529,1804,1387,1,2715,685,879,2556,39950
Lineups,-1628384-1628973-1629013-1630540-,O. Anunoby - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,6,5,1,0.833,13.126667,9,22,0.409,1,7,0.143,5,8,0.625,1,11,12,7,4.0,1,0,0,6,6,24,-13.0,333,196,701,748,731,796,754,1769,1342,890,1946,733,585,1624,1307,544,702,647,2354,1075,1387,1,2395,685,841,3043,39380
Lineups,-203084-1629640-1641705-1642844-,H. Barnes - K. Johnson - V. Wembanyama - D. Harper,1610612759,SAS,5,4,1,0.8,13.081667,14,24,0.583,5,10,0.5,4,6,0.667,4,9,13,9,3.0,1,3,2,4,6,37,12.0,494,276,701,769,733,541,681,517,450,642,385,865,785,1459,569,687,653,519,2069,1075,314,2474,2007,685,571,164,39245
Lineups,-203903-1626157-1629013-1630631-,J. Clarkson - K. Towns - L. Shamet - J. Alvarado,1610612752,NYK,3,2,1,0.667,12.983333,13,23,0.565,2,6,0.333,3,7,0.429,5,10,15,9,5.0,1,0,1,3,7,31,4.0,990,649,701,906,736,575,721,579,944,1011,1167,1079,693,2010,437,611,548,519,2529,1075,1387,1796,1703,600,682,582,38950
Lineups,-203084-1628436-1630577-1642264-,H. Barnes - L. Kornet - J. Champagnie - S. Castle,1610612759,SAS,7,4,3,0.571,12.95,11,25,0.44,3,8,0.375,1,2,0.5,3,10,13,5,3.0,2,2,0,3,3,26,-9.0,237,276,2602,1139,738,668,664,1544,698,784,1021,1755,1460,1737,728,611,653,852,2069,692,474,1,1703,1156,790,2919,38850
Lineups,-1629013-1630574-1642359-1642885-,L. Shamet - A. Hukporti - P. Dadiet - M. Diawara,1610612752,NYK,2,2,0,1.0,12.95,11,23,0.478,3,11,0.273,4,5,0.8,3,10,13,8,5.0,3,2,1,5,5,29,7.0,1311,649,1,1,738,668,721,1253,698,590,1566,865,919,1019,728,611,653,576,2529,477,474,1796,2233,792,715,353,38850
Lineups,-203084-1630170-1641705-1642844-,H. Barnes - D. Vassell - V. Wembanyama - D. Harper,1610612759,SAS,7,3,4,0.429,12.838333,9,22,0.409,3,10,0.3,7,8,0.875,3,9,12,7,3.0,3,1,0,7,8,28,6.0,237,403,2873,1678,744,796,754,1769,698,642,1462,523,585,807,728,687,702,647,2069,477,747,1,2496,524,731,407,38515
Lineups,-1630574-1631110-1642278-1642359-,A. Hukporti - J. Sochan - T. Kolek - P. Dadiet,1610612752,NYK,3,3,0,1.0,12.783333,8,18,0.444,1,5,0.2,5,10,0.5,1,12,13,6,7.0,0,2,1,4,6,22,-13.0,990,403,1,1,747,872,888,1483,1342,1169,1791,733,485,1737,1307,500,653,742,2758,1804,474,1796,2007,685,923,3043,38350
Lineups,-203482-1629162-1630322-1642868-,K. Olynyk - J. McLaughlin - L. Waters III - C. Bryant,1610612759,SAS,5,5,0,1.0,12.716667,12,25,0.48,8,17,0.471,2,4,0.5,3,10,13,9,5.0,5,1,1,7,2,34,10.0,494,196,1,1,749,616,664,1244,276,394,728,1282,1061,1737,728,611,653,519,2529,284,747,1796,2496,1443,630,210,38150
Lineups,-203084-1628368-1630170-1641705-,H. Barnes - D. Fox - D. Vassell - V. Wembanyama,1610612759,SAS,7,4,3,0.571,12.706667,13,27,0.481,3,10,0.3,8,10,0.8,5,11,16,9,0.0,1,3,0,4,5,37,16.0,237,276,2602,1139,750,575,622,1234,698,642,1462,459,485,1019,437,544,513,519,1,1075,314,1,2007,792,571,104,38120
Lineups,-1626157-1628973-1629013-1630540-,K. Towns - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,6,6,0,1.0,12.688333,15,27,0.556,5,14,0.357,6,6,1.0,4,10,14,9,2.0,2,3,0,6,8,41,14.0,333,131,1,1,751,502,622,608,450,466,1120,621,785,1,569,611,603,519,1638,692,314,1,2395,524,518,132,38065
Lineups,-1641705-1642264-1642844-1642868-,V. Wembanyama - S. Castle - D. Harper - C. Bryant,1610612759,SAS,8,6,2,0.75,12.683333,13,25,0.52,3,12,0.25,4,8,0.5,7,14,21,9,4.0,0,1,0,9,5,33,5.0,186,131,2085,805,752,575,664,751,698,535,1610,865,585,1737,307,413,375,519,2354,1804,747,1,2660,792,646,491,38050
Lineups,-1626157-1628969-1629011-1630631-,K. Towns - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,7,7,0,1.0,12.65,13,24,0.542,5,8,0.625,6,8,0.75,5,10,15,8,5.0,5,1,2,2,5,37,12.0,237,85,1,1,754,575,681,672,450,784,299,621,585,1162,437,611,548,576,2529,284,747,2474,1282,792,571,164,37950
Lineups,-1628384-1628969-1629011-1629013-,O. Anunoby - M. Bridges - M. Robinson - L. Shamet,1610612752,NYK,5,5,0,1.0,12.463333,9,19,0.474,3,5,0.6,3,6,0.5,3,7,10,5,4.0,3,0,1,4,8,24,-3.0,494,196,1,1,760,796,847,1285,698,1169,306,1079,785,1737,728,812,814,852,2354,477,1387,1796,2007,524,841,2194,37390
Lineups,-1629640-1630170-1642264-1642868-,K. Johnson - D. Vassell - S. Castle - C. Bryant,1610612759,SAS,5,2,3,0.4,12.451667,13,23,0.565,1,4,0.25,0,1,0.0,3,6,9,7,7.0,4,2,0,8,2,27,-10.0,494,649,2602,1719,761,575,721,579,1342,1348,1610,2076,2038,2076,728,915,884,647,2758,362,474,1,2584,1443,759,2966,37355
Lineups,-1628368-1641705-1642264-1642844-,D. Fox - V. Wembanyama - S. Castle - D. Harper,1610612759,SAS,7,4,3,0.571,12.441667,7,13,0.538,4,6,0.667,6,8,0.75,2,13,15,3,9.0,0,1,1,8,5,24,4.0,237,276,2602,1139,762,960,1139,678,548,1011,241,621,585,1162,963,449,548,1187,2883,1804,747,1796,2584,792,841,582,37325
Lineups,-1629640-1630170-1642844-1642868-,K. Johnson - D. Vassell - D. Harper - C. Bryant,1610612759,SAS,4,3,1,0.75,12.285,12,24,0.5,4,7,0.571,5,7,0.714,5,10,15,8,4.0,4,2,1,7,5,33,11.0,710,403,701,805,778,616,681,797,548,890,345,733,693,1361,437,611,548,576,2354,362,474,1796,2496,792,646,187,36855
Lineups,-1626157-1628404-1628969-1629011-,K. Towns - J. Hart - M. Bridges - M. Robinson,1610612752,NYK,5,4,1,0.8,12.283333,12,23,0.522,3,6,0.5,5,6,0.833,5,11,16,5,6.0,2,1,1,9,8,32,4.0,494,276,701,769,779,616,721,745,698,1011,385,733,785,923,437,544,513,852,2662,692,747,1796,2660,524,663,582,36850
Lineups,-1628368-1630170-1641705-1642868-,D. Fox - D. Vassell - V. Wembanyama - C. Bryant,1610612759,SAS,4,3,1,0.75,12.266667,11,21,0.524,4,10,0.4,1,1,1.0,1,12,13,10,5.0,0,5,0,8,2,27,1.0,710,403,701,805,783,668,782,735,548,642,885,1755,2038,1,1307,500,653,465,2529,1804,170,1,2584,1443,759,1104,36800
Lineups,-203903-1626157-1628404-1628973-,J. Clarkson - K. Towns - J. Hart - J. Brunson,1610612752,NYK,7,5,2,0.714,12.235,10,25,0.4,2,11,0.182,4,7,0.571,4,11,15,8,3.0,0,1,0,4,8,26,1.0,237,196,2085,883,784,728,664,1793,944,590,1883,865,693,1706,569,544,548,576,2069,1804,747,1,2007,524,790,1104,36705
Lineups,-1628436-1629640-1630577-1642264-,L. Kornet - K. Johnson - J. Champagnie - S. Castle,1610612759,SAS,8,5,3,0.625,12.176667,5,17,0.294,1,6,0.167,7,8,0.875,3,5,8,2,7.0,3,0,1,7,7,18,-15.0,186,196,2602,1056,791,1202,929,2349,1342,1011,1890,523,585,807,728,1047,952,1451,2758,477,1387,1796,2496,600,1059,3089,36530
Lineups,-1628368-1641705-1642844-1642868-,D. Fox - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,6,4,2,0.667,11.716667,9,16,0.563,1,6,0.167,0,2,0.0,0,11,11,6,3.0,0,1,0,5,4,19,1.0,333,276,2085,906,814,796,976,586,1342,1011,1890,2076,1460,2076,1983,544,752,742,2069,1804,747,1,2233,970,1022,1104,35150
Lineups,-1628404-1629011-1629013-1630540-,J. Hart - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,7,6,1,0.857,11.638333,11,18,0.611,5,6,0.833,5,6,0.833,2,7,9,7,4.0,0,0,0,5,5,32,2.0,237,131,701,728,819,668,888,445,450,1011,206,733,785,923,963,812,884,647,2354,1804,1387,1,2233,792,663,887,34915
Lineups,-203084-1628436-1642264-1642844-,H. Barnes - L. Kornet - S. Castle - D. Harper,1610612759,SAS,10,7,3,0.7,11.583333,9,24,0.375,2,8,0.25,3,4,0.75,3,7,10,4,4.0,3,2,1,4,6,23,-11.0,113,85,2602,899,828,796,681,1963,944,784,1610,1079,1061,1162,728,812,814,979,2354,477,474,1796,2007,685,879,2999,34750
Lineups,-1630170-1641705-1642844-1642868-,D. Vassell - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,7,5,2,0.714,11.383333,11,19,0.579,3,7,0.429,3,4,0.75,2,12,14,7,3.0,1,3,0,8,2,28,7.0,237,196,2085,883,840,668,847,534,698,890,799,1079,1061,1162,963,500,603,647,2069,1075,314,1,2584,1443,731,353,34150
Lineups,-203903-1628384-1628969-1630631-,J. Clarkson - O. Anunoby - M. Bridges - J. Alvarado,1610612752,NYK,5,4,1,0.8,11.383333,8,21,0.381,4,8,0.5,6,7,0.857,4,11,15,6,3.0,6,1,1,6,10,26,12.0,494,276,701,769,840,872,782,1952,548,784,385,621,693,853,569,544,548,742,2069,230,747,1796,2395,429,790,164,34150
Lineups,-1630574-1631110-1642359-1642885-,A. Hukporti - J. Sochan - P. Dadiet - M. Diawara,1610612752,NYK,2,2,0,1.0,11.35,6,16,0.375,1,5,0.2,4,8,0.5,1,9,10,4,7.0,0,1,1,4,5,17,-15.0,1311,649,1,1,845,1083,976,1963,1342,1169,1791,865,585,1737,1307,687,814,979,2758,1804,747,1796,2007,792,1113,3089,34050
Lineups,-1630577-1641705-1642844-1642868-,J. Champagnie - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,6,4,2,0.667,11.183333,9,21,0.429,4,14,0.286,0,2,0.0,2,17,19,6,3.0,0,3,0,4,4,22,11.0,333,276,2085,906,852,796,782,1602,548,466,1502,2076,1460,2076,963,346,429,742,2069,1804,314,1,2007,970,923,187,33550
Lineups,-1626157-1628969-1630540-1630631-,K. Towns - M. Bridges - M. McBride - J. Alvarado,1610612752,NYK,5,5,0,1.0,11.183333,9,20,0.45,3,11,0.273,0,0,0.0,4,10,14,6,4.0,2,0,0,3,3,21,5.0,494,196,1,1,852,796,805,1459,698,590,1566,2076,2168,2076,569,611,603,742,2354,692,1387,1,1703,1156,946,491,33550
Lineups,-203903-1628404-1628969-1628973-,J. Clarkson - J. Hart - M. Bridges - J. Brunson,1610612752,NYK,5,4,1,0.8,10.75,10,27,0.37,1,8,0.125,5,8,0.625,8,9,17,4,3.0,1,0,1,3,10,26,6.0,494,276,701,769,890,728,622,2009,1342,784,1982,733,585,1624,262,687,487,979,2069,1075,1387,1796,1703,429,790,407,32250
Lineups,-203903-1628384-1629013-1630540-,J. Clarkson - O. Anunoby - L. Shamet - M. McBride,1610612752,NYK,3,2,1,0.667,10.743333,8,17,0.471,4,8,0.5,3,4,0.75,3,4,7,3,3.0,1,2,1,7,3,23,-6.0,990,649,701,906,891,872,929,1303,548,784,385,1079,1061,1162,728,1211,1058,1187,2069,1075,474,1796,2496,1156,879,2674,32230
Lineups,-1626157-1628969-1628973-1629011-,K. Towns - M. Bridges - J. Brunson - M. Robinson,1610612752,NYK,5,4,1,0.8,10.733333,8,19,0.421,3,7,0.429,4,4,1.0,4,5,9,3,3.0,0,0,2,10,7,23,-8.0,494,276,701,769,892,872,847,1692,698,890,799,865,1061,1,569,1047,884,1187,2069,1804,1387,2474,2715,600,879,2855,32200
Lineups,-1629013-1630574-1630631-1642278-,L. Shamet - A. Hukporti - J. Alvarado - T. Kolek,1610612752,NYK,4,4,0,1.0,10.731667,9,20,0.45,5,8,0.625,3,6,0.5,5,7,12,7,5.0,3,2,2,5,3,26,3.0,710,276,1,1,898,796,805,1459,450,784,299,1079,785,1737,437,812,702,647,2529,477,474,2474,2233,1156,790,727,32195
Lineups,-203903-1628384-1629011-1629013-,J. Clarkson - O. Anunoby - M. Robinson - L. Shamet,1610612752,NYK,2,1,1,0.5,10.65,8,17,0.471,4,8,0.5,3,4,0.75,3,4,7,3,3.0,1,2,1,7,3,23,-6.0,1311,1092,701,1178,902,872,929,1303,548,784,385,1079,1061,1162,728,1211,1058,1187,2069,1075,474,1796,2496,1156,879,2674,31950
Lineups,-1630577-1641705-1642264-1642868-,J. Champagnie - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,6,3,3,0.5,10.631667,9,16,0.563,3,8,0.375,11,12,0.917,2,13,15,6,3.0,1,1,0,5,8,32,9.0,333,403,2602,1178,903,796,976,586,698,784,1021,344,413,741,963,449,548,742,2069,1075,747,1,2233,524,663,249,31895
Lineups,-203084-1629640-1630577-1641705-,H. Barnes - K. Johnson - J. Champagnie - V. Wembanyama,1610612759,SAS,5,4,1,0.8,10.466667,7,19,0.368,2,9,0.222,7,8,0.875,5,10,15,5,4.0,1,0,1,4,6,23,2.0,494,276,701,769,908,960,847,2013,944,705,1758,523,585,807,437,611,548,852,2354,1075,1387,1796,2007,685,879,887,31400
Lineups,-203903-1626157-1628384-1630540-,J. Clarkson - K. Towns - O. Anunoby - M. McBride,1610612752,NYK,4,3,1,0.75,10.371667,6,16,0.375,3,8,0.375,12,14,0.857,2,6,8,4,3.0,2,0,3,7,8,27,1.0,710,403,701,805,916,1083,976,1963,698,784,1021,316,354,853,963,915,952,979,2069,692,1387,2757,2496,524,759,1104,31115
Lineups,-1628368-1629640-1630577-1642264-,D. Fox - K. Johnson - J. Champagnie - S. Castle,1610612759,SAS,6,3,3,0.5,10.293333,5,18,0.278,0,10,0.0,5,7,0.714,1,3,4,3,2.0,1,0,1,3,6,15,-19.0,333,403,2602,1178,923,1202,888,2408,2018,642,2018,733,693,1361,1307,1437,1489,1187,1638,1075,1387,1796,1703,685,1206,3146,30880
Lineups,-1629640-1642264-1642844-1642868-,K. Johnson - S. Castle - D. Harper - C. Bryant,1610612759,SAS,4,2,2,0.5,10.196667,10,19,0.526,2,7,0.286,2,4,0.5,2,6,8,7,5.0,2,3,1,9,3,24,-5.0,710,649,2085,1178,927,728,847,721,944,890,1502,1282,1061,1737,963,915,952,647,2529,692,314,1796,2660,1156,841,2556,30590
Lineups,-203903-1626157-1628384-1628973-,J. Clarkson - K. Towns - O. Anunoby - J. Brunson,1610612752,NYK,5,4,1,0.8,10.028333,7,15,0.467,2,6,0.333,8,10,0.8,1,5,6,4,3.0,2,1,2,5,8,24,2.0,494,276,701,769,939,960,1034,1336,944,1011,1167,459,485,1019,1307,1047,1167,979,2069,692,747,2474,2233,524,841,887,30085
Lineups,-1628404-1629013-1630540-1630631-,J. Hart - L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,3,3,0,1.0,9.933333,10,23,0.435,3,12,0.25,0,0,0.0,2,6,8,6,0.0,4,1,1,10,2,23,5.0,990,403,1,1,943,728,721,1579,698,535,1610,2076,2168,2076,963,915,952,742,1,362,747,1796,2715,1443,879,491,29800
Lineups,-203903-1628404-1629013-1630631-,J. Clarkson - J. Hart - L. Shamet - J. Alvarado,1610612752,NYK,2,2,0,1.0,9.916667,10,19,0.526,2,5,0.4,2,5,0.4,5,7,12,8,3.0,1,0,1,1,5,24,4.0,1311,649,1,1,946,728,847,721,944,1169,885,1282,919,2015,437,812,702,576,2069,1075,1387,1796,646,792,841,582,29750
Lineups,-203903-1626157-1628404-1629013-,J. Clarkson - K. Towns - J. Hart - L. Shamet,1610612752,NYK,2,2,0,1.0,9.916667,10,19,0.526,2,5,0.4,2,5,0.4,5,7,12,8,3.0,1,0,1,1,5,24,4.0,1311,649,1,1,946,728,847,721,944,1169,885,1282,919,2015,437,812,702,576,2069,1075,1387,1796,646,792,841,582,29750
Lineups,-203903-1628969-1628973-1629013-,J. Clarkson - M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,4,4,0,1.0,9.838333,11,20,0.55,3,7,0.429,2,2,1.0,3,11,14,5,2.0,0,0,1,6,4,27,4.0,710,276,1,1,953,668,805,644,698,890,799,1282,1460,1,728,544,603,852,1638,1804,1387,1796,2395,970,759,582,29515
Lineups,-203084-1629640-1630170-1641705-,H. Barnes - K. Johnson - D. Vassell - V. Wembanyama,1610612759,SAS,6,5,1,0.833,9.786667,8,18,0.444,0,3,0.0,6,6,1.0,4,7,11,4,3.0,3,2,0,1,6,22,9.0,333,196,701,748,960,872,888,1483,2018,1575,2018,621,785,1,569,812,752,979,2069,477,474,1,646,685,923,249,29360
Lineups,-1630577-1642264-1642844-1642868-,J. Champagnie - S. Castle - D. Harper - C. Bryant,1610612759,SAS,4,1,3,0.25,9.786667,9,17,0.529,3,10,0.3,3,4,0.75,2,11,13,6,3.0,0,0,0,7,3,24,6.0,710,1092,2602,2015,960,796,929,712,698,642,1462,1079,1061,1162,963,544,653,742,2069,1804,1387,1,2496,1156,841,407,29360
Lineups,-1626157-1628384-1628969-1630540-,K. Towns - O. Anunoby - M. Bridges - M. McBride,1610612752,NYK,4,4,0,1.0,9.783333,10,17,0.588,3,7,0.429,2,2,1.0,3,6,9,8,3.0,1,0,1,5,2,25,2.0,710,276,1,1,962,728,929,508,698,890,799,1282,1460,1,728,915,884,576,2069,1075,1387,1796,2233,1443,817,887,29350
Lineups,-203903-1626157-1628384-1628969-,J. Clarkson - K. Towns - O. Anunoby - M. Bridges,1610612752,NYK,4,4,0,1.0,9.778333,8,18,0.444,3,6,0.5,6,7,0.857,3,10,13,5,3.0,6,2,1,6,8,25,15.0,710,276,1,1,963,872,888,1483,698,1011,385,621,693,853,728,611,653,852,2069,230,474,1796,2395,524,817,120,29335
Lineups,-1628368-1629640-1630170-1630577-,D. Fox - K. Johnson - D. Vassell - J. Champagnie,1610612759,SAS,11,6,5,0.545,9.776667,2,16,0.125,2,8,0.25,3,4,0.75,4,6,10,2,6.0,0,2,0,6,3,9,-18.0,89,131,3068,1166,964,1872,976,2711,944,784,1610,1079,1061,1162,569,915,814,1451,2662,1804,474,1,2395,1156,1649,3137,29330
Lineups,-1628404-1628969-1629011-1630631-,J. Hart - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,6,5,1,0.833,9.75,9,17,0.529,2,5,0.4,3,4,0.75,3,8,11,4,4.0,3,1,0,3,4,23,8.0,333,196,701,748,965,796,929,712,944,1169,885,1079,1061,1162,728,741,752,979,2354,477,747,1,1703,970,879,292,29250
Lineups,-1628384-1628969-1628973-1630540-,O. Anunoby - M. Bridges - J. Brunson - M. McBride,1610612752,NYK,6,5,1,0.833,9.486667,8,17,0.471,4,10,0.4,2,2,1.0,4,6,10,8,3.0,2,0,1,6,1,22,1.0,333,196,701,748,979,872,929,1303,548,642,885,1282,1460,1,569,915,814,576,2069,692,1387,1796,2395,1845,923,1104,28460
Lineups,-1626157-1628404-1628973-1629011-,K. Towns - J. Hart - J. Brunson - M. Robinson,1610612752,NYK,4,3,1,0.75,9.466667,8,17,0.471,1,4,0.25,4,4,1.0,2,6,8,4,3.0,2,1,2,8,8,21,0.0,710,403,701,805,983,872,929,1303,1342,1348,1610,865,1061,1,963,915,952,979,2069,692,747,2474,2584,524,946,1284,28400
Lineups,-203903-1628969-1629011-1629013-,J. Clarkson - M. Bridges - M. Robinson - L. Shamet,1610612752,NYK,3,3,0,1.0,9.338333,11,19,0.579,3,7,0.429,2,2,1.0,3,10,13,5,2.0,0,0,0,5,4,27,8.0,990,403,1,1,991,668,847,534,698,890,799,1282,1460,1,728,611,653,852,1638,1804,1387,1,2233,970,759,292,28015
Lineups,-1628368-1628436-1642264-1642844-,D. Fox - L. Kornet - S. Castle - D. Harper,1610612759,SAS,4,2,2,0.5,9.333333,6,15,0.4,0,1,0.0,6,8,0.75,0,7,7,2,2.0,4,0,1,4,5,18,2.0,710,649,2085,1178,992,1083,1034,1793,2018,2214,2018,621,585,1162,1983,812,1058,1451,1638,362,1387,1796,2007,792,1059,887,28000
Lineups,-203903-1626157-1628404-1628969-,J. Clarkson - K. Towns - J. Hart - M. Bridges,1610612752,NYK,4,2,2,0.5,9.3,11,24,0.458,1,6,0.167,5,7,0.714,8,9,17,6,1.0,1,0,0,2,8,28,9.0,710,649,2085,1178,994,668,681,1390,1342,1011,1890,733,693,1361,262,687,487,742,970,1075,1387,1,1282,524,731,249,27900
Lineups,-203084-1641705-1642264-1642868-,H. Barnes - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,5,4,1,0.8,9.166667,9,16,0.563,2,7,0.286,7,11,0.636,4,8,12,6,2.0,2,0,0,4,7,27,12.0,494,276,701,769,1008,796,976,586,944,890,1502,523,461,1613,569,741,702,742,1638,692,1387,1,2007,600,759,164,27500
Lineups,-203084-1630170-1642264-1642844-,H. Barnes - D. Vassell - S. Castle - D. Harper,1610612759,SAS,5,2,3,0.4,9.133333,5,13,0.385,1,6,0.167,4,5,0.8,0,7,7,3,4.0,3,1,0,3,8,15,-3.0,494,649,2602,1719,1009,1202,1139,1932,1342,1011,1890,865,919,1019,1983,812,1058,1187,2354,477,747,1,1703,524,1206,2194,27400
