GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1626157-1628384-1629013-,K. Towns - O. Anunoby - L. Shamet,1610612752,NYK,10,7,3,0.7,66.476667,58,120,0.483,20,51,0.392,32,39,0.821,9,48,57,33,16.0,11,4,10,34,38,168,41.0,281,217,1826,624,347,309,338,915,260,308,841,273,290,854,576,289,339,338,2355,311,563,2550,2498,258,301,53,199430
Lineups,-203084-1641705-1642844-,H. Barnes - V. Wembanyama - D. Harper,1610612759,SAS,18,11,7,0.611,65.315,55,106,0.519,17,47,0.362,26,35,0.743,16,42,58,35,23.0,7,11,4,27,40,153,15.0,37,58,2671,783,353,330,383,519,316,336,1021,343,332,1309,306,343,330,304,2510,502,178,2131,2368,230,332,199,195945
Lineups,-1626157-1628969-1629013-,K. Towns - M. Bridges - L. Shamet,1610612752,NYK,9,8,1,0.889,64.793333,58,115,0.504,23,53,0.434,30,35,0.857,11,52,63,35,12.0,11,5,8,28,35,169,58.0,350,148,373,390,356,309,353,580,221,293,591,292,332,678,484,259,310,304,2199,311,465,2448,2389,291,296,31,194380
Lineups,-1629640-1630577-1642264-,K. Johnson - J. Champagnie - S. Castle,1610612759,SAS,20,12,8,0.6,63.89,46,113,0.407,17,58,0.293,17,26,0.654,14,37,51,30,20.0,7,2,4,32,24,126,-46.0,11,25,2736,791,362,402,362,1680,316,256,1574,529,456,1681,370,392,389,375,2455,502,889,2131,2460,450,414,2774,191670
Lineups,-1626157-1628969-1630540-,K. Towns - M. Bridges - M. McBride,1610612752,NYK,13,12,1,0.923,63.698333,58,116,0.5,23,54,0.426,18,20,0.9,19,47,66,41,16.0,7,8,5,30,27,157,30.0,148,25,373,373,364,309,349,584,221,286,645,509,576,551,238,300,292,238,2355,502,264,2249,2432,400,327,86,191095
Lineups,-203903-1628973-1630540-,J. Clarkson - J. Brunson - M. McBride,1610612752,NYK,10,9,1,0.9,60.736667,55,107,0.514,14,38,0.368,41,63,0.651,18,42,60,25,15.0,7,5,6,35,37,165,38.0,281,109,373,383,381,330,380,548,402,423,969,181,135,1686,256,343,320,444,2331,502,465,2319,2510,270,304,60,182210
Lineups,-1628384-1628969-1629013-,O. Anunoby - M. Bridges - L. Shamet,1610612752,NYK,9,8,1,0.889,60.313333,50,94,0.532,16,32,0.5,36,46,0.783,9,42,51,27,18.0,16,1,8,21,42,152,37.0,350,148,373,390,384,370,434,459,335,502,244,227,223,1032,576,343,389,416,2418,183,1140,2448,2244,212,336,61,180940
Lineups,-1628404-1629011-1630540-,J. Hart - M. Robinson - M. McBride,1610612752,NYK,14,11,3,0.786,58.653333,57,109,0.523,21,47,0.447,21,33,0.636,19,35,54,28,17.0,10,2,2,25,32,156,29.0,126,58,1826,488,398,319,372,499,247,336,539,431,360,1713,238,422,363,402,2386,348,889,1622,2331,326,328,92,175960
Lineups,-1629011-1629013-1630540-,M. Robinson - L. Shamet - M. McBride,1610612752,NYK,10,8,2,0.8,57.545,45,95,0.474,14,30,0.467,23,36,0.639,15,37,52,28,19.0,4,4,2,24,26,127,-10.0,281,148,1314,460,403,416,428,1011,402,537,495,397,320,1711,341,392,378,402,2438,772,563,1622,2310,411,409,2390,172635
Lineups,-1628384-1629011-1630540-,O. Anunoby - M. Robinson - M. McBride,1610612752,NYK,11,8,3,0.727,57.538333,44,97,0.454,11,35,0.314,23,35,0.657,17,39,56,19,17.0,7,7,3,32,24,122,-6.0,216,148,1826,594,404,428,421,1239,508,455,1456,397,332,1677,282,377,349,567,2386,502,319,1938,2460,450,435,2082,172615
Lineups,-203084-1630577-1642264-,H. Barnes - J. Champagnie - S. Castle,1610612759,SAS,17,10,7,0.588,57.138333,44,92,0.478,15,43,0.349,24,28,0.857,12,36,48,26,20.0,6,11,3,21,34,127,-3.0,61,84,2671,859,409,428,444,955,369,373,1087,376,417,678,434,410,419,427,2455,575,178,1938,2244,312,409,1749,171415
Lineups,-1626157-1628404-1629013-,K. Towns - J. Hart - L. Shamet,1610612752,NYK,10,9,1,0.9,56.493333,46,106,0.434,14,51,0.275,17,22,0.773,14,42,56,34,8.0,9,8,4,31,22,123,17.0,281,109,373,383,417,402,383,1443,402,308,1669,529,536,1085,370,343,349,319,1937,393,264,2131,2447,488,431,170,169480
Lineups,-203903-1628973-1629011-,J. Clarkson - J. Brunson - M. Robinson,1610612752,NYK,12,10,2,0.833,54.536667,52,95,0.547,12,30,0.4,29,50,0.58,18,46,64,22,11.0,6,4,2,34,35,145,42.0,180,84,1314,431,427,348,428,396,463,537,728,301,198,1833,256,312,304,503,2145,575,563,1622,2498,291,365,50,163610
Lineups,-1626157-1629013-1630631-,K. Towns - L. Shamet - J. Alvarado,1610612752,NYK,11,8,3,0.727,52.75,49,102,0.48,15,46,0.326,13,19,0.684,12,40,52,30,10.0,9,4,5,30,21,126,26.0,216,148,1826,594,438,377,403,936,369,349,1391,643,611,1530,434,369,378,375,2083,393,563,2249,2432,509,414,108,158250
Lineups,-1628969-1629011-1630540-,M. Bridges - M. Robinson - M. McBride,1610612752,NYK,12,10,2,0.833,52.421667,48,93,0.516,16,37,0.432,20,29,0.69,17,29,46,29,15.0,9,2,1,15,25,132,19.0,180,84,1314,431,443,386,439,534,335,436,596,464,405,1519,282,500,436,392,2331,393,889,1107,2063,435,394,150,157265
Lineups,-1628973-1629013-1630540-,J. Brunson - L. Shamet - M. McBride,1610612752,NYK,12,10,2,0.833,52.385,46,93,0.495,14,35,0.4,25,36,0.694,12,40,52,30,15.0,5,4,1,17,30,131,11.0,180,84,1314,431,444,402,439,839,402,455,728,357,320,1512,434,369,378,375,2331,652,563,1107,2141,355,397,277,157155
Lineups,-203084-1628368-1630577-,H. Barnes - D. Fox - J. Champagnie,1610612759,SAS,14,9,5,0.643,51.963333,42,90,0.467,11,38,0.289,24,33,0.727,14,32,46,24,16.0,5,6,3,18,34,119,1.0,126,109,2509,735,446,448,454,1096,508,423,1586,376,360,1355,370,461,436,468,2355,652,385,1938,2168,312,443,1007,155890
Lineups,-1628368-1642844-1642868-,D. Fox - D. Harper - C. Bryant,1610612759,SAS,14,8,6,0.571,51.838333,44,90,0.489,14,36,0.389,13,20,0.65,12,41,53,30,14.0,3,7,4,31,14,115,2.0,126,148,2603,871,448,428,454,865,402,448,857,643,576,1687,434,358,376,375,2298,947,319,2131,2447,685,463,870,155515
Lineups,-203903-1629011-1630540-,J. Clarkson - M. Robinson - M. McBride,1610612752,NYK,11,9,2,0.818,51.453333,45,88,0.511,10,30,0.333,29,51,0.569,19,36,55,18,12.0,8,6,3,32,30,129,30.0,216,109,1314,448,452,416,468,554,554,537,1153,301,193,1855,238,410,357,596,2199,453,385,1938,2460,355,403,86,154360
Lineups,-1628384-1628404-1630540-,O. Anunoby - J. Hart - M. McBride,1610612752,NYK,11,8,3,0.727,49.983333,51,97,0.526,16,40,0.4,20,21,0.952,17,35,52,26,17.0,10,6,6,26,17,138,40.0,216,148,1826,594,464,362,421,481,335,404,728,464,554,483,282,422,378,427,2386,348,385,2319,2354,604,381,57,149950
Lineups,-203084-1628368-1642264-,H. Barnes - D. Fox - S. Castle,1610612759,SAS,12,6,6,0.5,49.455,41,91,0.451,8,31,0.258,21,27,0.778,19,26,45,22,13.0,7,4,4,18,28,111,-7.0,180,299,2603,924,467,458,450,1276,637,515,1731,431,438,1046,238,552,446,503,2241,502,563,2131,2168,382,482,2180,148365
Lineups,-1626157-1628404-1630631-,K. Towns - J. Hart - J. Alvarado,1610612752,NYK,14,12,2,0.857,49.45,46,94,0.489,11,35,0.314,14,21,0.667,13,44,57,30,11.0,11,4,2,21,23,117,36.0,126,25,1314,419,468,402,434,863,508,455,1456,613,554,1551,403,330,339,375,2145,311,563,1622,2244,468,451,63,148350
Lineups,-1626157-1628969-1630631-,K. Towns - M. Bridges - J. Alvarado,1610612752,NYK,14,12,2,0.857,49.383333,45,89,0.506,16,35,0.457,18,24,0.75,15,41,56,26,13.0,16,4,3,19,26,124,42.0,126,25,1314,419,469,416,462,576,335,455,513,509,494,1165,341,358,349,427,2241,183,563,1938,2193,411,429,50,148150
Lineups,-1628368-1628436-1629640-,D. Fox - L. Kornet - K. Johnson,1610612759,SAS,17,12,5,0.706,48.973333,32,94,0.34,9,28,0.321,27,35,0.771,19,29,48,17,16.0,11,8,3,25,22,100,-16.0,61,25,2509,623,472,559,434,2023,587,565,1412,334,332,1092,238,500,419,633,2355,311,264,1938,2331,488,512,2565,146920
Lineups,-203903-1628384-1630540-,J. Clarkson - O. Anunoby - M. McBride,1610612752,NYK,8,6,2,0.75,48.456667,40,82,0.488,12,30,0.4,31,41,0.756,15,29,44,16,13.0,6,7,8,33,25,123,17.0,410,299,1314,505,477,472,507,877,463,537,728,285,263,1156,341,500,457,658,2241,575,319,2448,2476,435,431,170,145370
Lineups,-1626157-1628384-1630631-,K. Towns - O. Anunoby - J. Alvarado,1610612752,NYK,12,9,3,0.75,47.871667,45,87,0.517,16,35,0.457,27,31,0.871,7,41,48,30,12.0,15,4,6,25,30,133,49.0,180,109,1826,505,484,416,475,525,335,455,513,334,386,651,714,358,419,375,2199,209,563,2319,2331,355,393,41,143615
Lineups,-1628384-1629013-1630540-,O. Anunoby - L. Shamet - M. McBride,1610612752,NYK,12,9,3,0.75,47.308333,36,82,0.439,11,33,0.333,15,20,0.75,6,37,43,22,13.0,5,5,5,24,18,98,-12.0,180,109,1826,505,491,508,507,1392,508,488,1153,577,576,1165,796,392,465,503,2241,652,465,2249,2310,575,523,2459,141925
Lineups,-1628368-1630170-1642868-,D. Fox - D. Vassell - C. Bryant,1610612759,SAS,15,9,6,0.6,46.446667,41,86,0.477,18,38,0.474,15,21,0.714,12,38,50,34,14.0,2,9,3,37,14,115,-6.0,90,109,2603,791,497,458,478,977,296,423,481,577,554,1400,434,382,399,319,2298,1184,222,1938,2531,685,463,2082,139340
Lineups,-1628969-1629011-1629013-,M. Bridges - M. Robinson - L. Shamet,1610612752,NYK,8,7,1,0.875,46.32,40,82,0.488,11,22,0.5,12,20,0.6,15,32,47,22,14.0,9,1,2,19,23,103,9.0,410,217,373,402,500,472,507,877,508,685,244,686,576,1767,341,461,429,503,2298,393,1140,1622,2193,468,502,353,138960
Lineups,-1626157-1630540-1630631-,K. Towns - M. McBride - J. Alvarado,1610612752,NYK,12,10,2,0.833,46.205,41,91,0.451,13,45,0.289,8,8,1.0,8,39,47,27,10.0,9,3,5,26,16,103,25.0,180,84,1314,431,502,458,450,1276,432,360,1589,886,1064,1,638,377,429,416,2083,393,695,2249,2354,628,502,113,138615
Lineups,-1626157-1629013-1630540-,K. Towns - L. Shamet - M. McBride,1610612752,NYK,9,7,2,0.778,46.198333,47,96,0.49,15,50,0.3,10,10,1.0,8,38,46,29,6.0,9,8,4,27,19,119,41.0,350,217,1314,492,503,391,427,862,369,316,1525,776,923,1,638,382,436,392,1768,393,264,2131,2368,553,443,53,138595
Lineups,-1630170-1642844-1642868-,D. Vassell - D. Harper - C. Bryant,1610612759,SAS,15,8,7,0.533,45.785,41,85,0.482,14,34,0.412,14,20,0.7,12,43,55,31,16.0,5,8,2,37,13,110,9.0,90,148,2671,919,508,458,486,925,402,478,692,613,576,1483,434,335,357,360,2355,652,264,1622,2531,718,484,353,137355
Lineups,-203903-1626157-1630631-,J. Clarkson - K. Towns - J. Alvarado,1610612752,NYK,9,7,2,0.778,45.605,40,83,0.482,11,27,0.407,25,33,0.758,15,40,55,23,11.0,10,1,4,21,29,116,32.0,350,217,1314,492,509,472,498,929,508,582,709,357,360,1149,341,369,357,485,2145,348,1140,2131,2244,368,457,78,136815
Lineups,-203084-1642264-1642844-,H. Barnes - S. Castle - D. Harper,1610612759,SAS,19,11,8,0.579,45.216667,36,75,0.48,12,33,0.364,19,24,0.792,10,33,43,23,17.0,7,9,4,15,27,103,8.0,21,58,2736,868,514,508,537,937,463,488,994,490,494,986,527,443,465,485,2386,502,222,2131,2063,400,502,397,135650
Lineups,-1629013-1630540-1630631-,L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,10,8,2,0.8,44.351667,38,86,0.442,12,42,0.286,9,11,0.818,10,33,43,23,8.0,8,5,5,28,15,97,27.0,281,148,1314,460,523,489,478,1377,463,380,1594,834,873,856,527,443,465,485,1937,453,465,2249,2389,660,529,100,133055
Lineups,-203903-1628384-1628973-,J. Clarkson - O. Anunoby - J. Brunson,1610612752,NYK,9,7,2,0.778,43.963333,41,74,0.554,9,21,0.429,26,35,0.743,12,26,38,17,13.0,4,7,6,28,24,117,19.0,350,217,1314,492,526,458,540,385,587,707,601,343,332,1309,434,552,531,633,2241,772,319,2319,2389,450,451,150,131890
Lineups,-1628368-1641705-1642868-,D. Fox - V. Wembanyama - C. Bryant,1610612759,SAS,13,9,4,0.692,43.186667,35,67,0.522,14,36,0.389,15,21,0.714,4,40,44,26,14.0,2,8,1,21,18,99,11.0,148,109,2141,630,532,519,588,502,402,448,857,577,554,1400,1029,369,457,427,2298,1184,264,1107,2244,575,517,277,129560
Lineups,-1628384-1629011-1629013-,O. Anunoby - M. Robinson - L. Shamet,1610612752,NYK,10,8,2,0.8,42.363333,28,70,0.4,8,22,0.364,14,22,0.636,11,27,38,14,12.0,5,3,3,19,20,78,-35.0,281,148,1314,460,540,617,567,1704,637,685,994,613,536,1713,484,535,531,718,2199,652,695,1938,2193,529,640,2743,127090
Lineups,-1641705-1642264-1642868-,V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,12,9,3,0.75,42.265,38,70,0.543,13,35,0.371,22,28,0.786,11,38,49,28,16.0,3,7,1,26,20,111,8.0,180,109,1826,505,541,489,567,408,432,455,959,415,417,1011,484,382,411,402,2355,947,319,1107,2354,529,482,397,126795
Lineups,-1628404-1628969-1629013-,J. Hart - M. Bridges - L. Shamet,1610612752,NYK,10,8,2,0.8,41.658333,27,62,0.435,7,22,0.318,24,29,0.828,7,34,41,19,9.0,13,3,3,20,22,85,4.0,281,148,1314,460,549,645,638,1430,716,685,1435,376,405,834,714,434,489,567,2026,255,695,1938,2223,488,585,643,124975
Lineups,-1629640-1642844-1642868-,K. Johnson - D. Harper - C. Bryant,1610612759,SAS,7,4,3,0.571,40.943333,39,77,0.506,15,31,0.484,11,15,0.733,13,30,43,22,11.0,9,7,4,20,10,104,23.0,472,439,1826,871,555,479,524,572,369,515,473,726,719,1331,403,484,465,503,2145,393,319,2131,2223,860,499,126,122830
Lineups,-1630574-1642278-1642885-,A. Hukporti - T. Kolek - M. Diawara,1610612752,NYK,6,6,0,1.0,40.066667,32,72,0.444,10,28,0.357,9,15,0.6,11,28,39,20,19.0,7,5,4,18,13,83,-12.0,633,299,1,1,566,559,553,1332,554,565,1036,834,719,1767,484,515,520,537,2438,502,465,2131,2168,718,595,2459,120200
Lineups,-1628384-1628969-1629011-,O. Anunoby - M. Bridges - M. Robinson,1610612752,NYK,12,10,2,0.833,39.76,32,60,0.533,8,18,0.444,11,17,0.647,5,30,35,22,17.0,7,3,3,22,21,83,-14.0,180,84,1314,431,571,559,659,443,637,802,540,726,661,1696,886,484,563,503,2386,502,695,1938,2279,509,595,2520,119280
Lineups,-1628368-1630577-1642868-,D. Fox - J. Champagnie - C. Bryant,1610612759,SAS,11,7,4,0.636,39.688333,31,61,0.508,15,32,0.469,14,20,0.7,6,29,35,18,11.0,4,8,2,20,12,91,0.0,216,217,2141,737,572,573,648,568,369,502,491,613,576,1483,796,500,563,596,2145,772,264,1622,2223,761,551,1139,119065
Lineups,-203084-1630577-1642844-,H. Barnes - J. Champagnie - D. Harper,1610612759,SAS,17,10,7,0.588,39.633333,30,66,0.455,10,27,0.37,17,23,0.739,10,28,38,15,16.0,4,10,4,13,25,87,-7.0,61,84,2671,859,573,588,601,1208,554,582,964,529,518,1316,527,515,531,686,2355,772,197,2131,1983,435,571,2180,118900
Lineups,-1630170-1642264-1642868-,D. Vassell - S. Castle - C. Bryant,1610612759,SAS,11,6,5,0.545,39.211667,33,64,0.516,11,25,0.44,13,19,0.684,8,25,33,23,20.0,6,9,1,32,14,90,-27.0,216,299,2509,902,577,542,618,539,508,620,573,643,611,1530,638,578,593,485,2455,575,222,1107,2460,685,554,2704,117635
Lineups,-1628368-1629640-1642264-,D. Fox - K. Johnson - S. Castle,1610612759,SAS,15,9,6,0.6,38.41,27,67,0.403,7,29,0.241,15,20,0.75,7,21,28,20,8.0,4,2,6,16,18,76,-29.0,90,109,2603,791,589,645,588,1699,716,548,1832,577,576,1165,714,661,677,537,1937,772,889,2319,2110,575,656,2715,115230
Lineups,-203903-1626157-1628404-,J. Clarkson - K. Towns - J. Hart,1610612752,NYK,11,8,3,0.727,38.318333,36,75,0.48,6,25,0.24,13,20,0.65,13,37,50,26,10.0,3,1,1,10,22,91,22.0,216,148,1826,594,591,508,537,937,796,620,1834,643,576,1687,403,392,399,427,2083,947,1140,1107,1835,488,551,129,114955
Lineups,-203903-1628404-1628973-,J. Clarkson - J. Hart - J. Brunson,1610612752,NYK,12,9,3,0.75,38.046667,34,74,0.459,11,29,0.379,18,30,0.6,15,29,44,17,12.0,4,2,2,18,25,97,12.0,180,109,1826,505,597,528,540,1167,508,548,896,509,391,1767,341,500,457,633,2199,772,889,1622,2168,435,529,253,114140
Lineups,-203903-1628384-1629011-,J. Clarkson - O. Anunoby - M. Robinson,1610612752,NYK,10,7,3,0.7,37.923333,31,63,0.492,7,20,0.35,14,22,0.636,13,25,38,14,9.0,4,7,2,26,17,83,7.0,281,217,1826,624,600,573,627,847,716,726,1074,613,536,1713,403,578,531,718,2026,772,319,1622,2354,604,595,447,113770
Lineups,-1630577-1642844-1642868-,J. Champagnie - D. Harper - C. Bryant,1610612759,SAS,9,6,3,0.667,37.716667,33,66,0.5,13,33,0.394,7,11,0.636,8,35,43,18,10.0,5,7,2,16,9,86,23.0,350,299,1826,639,605,542,601,584,432,488,836,960,873,1713,638,422,465,596,2083,652,319,1622,2110,910,575,126,113150
Lineups,-1628436-1630170-1642868-,L. Kornet - D. Vassell - C. Bryant,1610612759,SAS,14,8,6,0.571,37.34,33,70,0.471,11,29,0.379,13,16,0.813,10,30,40,20,12.0,3,4,2,33,11,90,-13.0,126,148,2603,871,610,542,567,1043,508,548,896,643,689,879,527,484,503,537,2199,947,563,1622,2476,812,554,2497,112020
Lineups,-1628368-1642264-1642844-,D. Fox - S. Castle - D. Harper,1610612759,SAS,12,7,5,0.583,36.803333,21,52,0.404,7,19,0.368,21,28,0.75,6,25,31,11,14.0,6,5,2,20,17,70,-17.0,180,217,2509,862,619,768,730,1695,716,759,969,431,417,1165,796,578,633,853,2298,575,465,1622,2223,604,693,2583,110410
Lineups,-203084-1630170-1642264-,H. Barnes - D. Vassell - S. Castle,1610612759,SAS,12,5,7,0.417,36.7,26,66,0.394,3,22,0.136,21,26,0.808,15,27,42,13,12.0,10,5,2,11,25,76,7.0,180,365,2671,1440,622,663,601,1782,1144,685,2096,431,456,896,341,535,478,758,2199,348,465,1622,1894,435,656,447,110100
Lineups,-1630574-1642278-1642359-,A. Hukporti - T. Kolek - P. Dadiet,1610612752,NYK,6,6,0,1.0,36.166667,28,61,0.459,9,28,0.321,11,19,0.579,8,34,42,20,17.0,6,4,2,13,16,76,-1.0,633,299,1,1,624,617,648,1173,587,565,1412,726,611,1834,638,434,478,537,2386,575,563,1622,1983,628,656,1407,108500
Lineups,-203084-1628368-1642844-,H. Barnes - D. Fox - D. Harper,1610612759,SAS,10,6,4,0.6,36.11,34,65,0.523,7,23,0.304,10,18,0.556,7,24,31,20,9.0,5,6,3,12,21,85,12.0,281,299,2141,791,627,528,612,496,716,660,1504,776,639,1860,714,601,633,537,2026,652,385,1938,1945,509,585,253,108330
Lineups,-203903-1628969-1628973-,J. Clarkson - M. Bridges - J. Brunson,1610612752,NYK,10,8,2,0.8,36.033333,39,71,0.549,6,17,0.353,15,20,0.75,13,30,43,18,13.0,4,3,2,18,20,99,17.0,281,148,1314,460,631,479,561,393,796,835,1064,577,576,1165,403,484,465,596,2241,772,695,1622,2168,529,517,170,108100
Lineups,-1628404-1629013-1630540-,J. Hart - L. Shamet - M. McBride,1610612752,NYK,11,8,3,0.727,34.696667,34,65,0.523,11,31,0.355,9,10,0.9,7,25,32,21,5.0,5,5,1,21,12,88,20.0,216,148,1826,594,644,528,612,496,508,515,1052,834,923,551,714,578,618,526,1643,652,465,1107,2244,761,563,143,104090
Lineups,-203903-1628404-1630540-,J. Clarkson - J. Hart - M. McBride,1610612752,NYK,9,7,2,0.778,34.235,31,65,0.477,7,25,0.28,14,25,0.56,10,30,40,17,10.0,2,1,2,16,18,83,17.0,350,217,1314,492,650,573,612,976,716,620,1650,613,474,1859,527,484,503,633,2083,1184,1140,1622,2110,575,595,170,102705
Lineups,-203084-1629640-1641705-,H. Barnes - K. Johnson - V. Wembanyama,1610612759,SAS,9,7,2,0.778,34.105,28,62,0.452,8,23,0.348,17,20,0.85,12,26,38,19,10.0,5,6,4,9,18,81,19.0,350,217,1314,492,652,617,638,1262,637,660,1091,529,576,728,434,552,531,567,2083,652,385,2131,1763,575,610,150,102315
Lineups,-203084-1628436-1642264-,H. Barnes - L. Kornet - S. Castle,1610612759,SAS,12,7,5,0.583,33.75,28,66,0.424,3,16,0.188,13,18,0.722,14,20,34,11,11.0,8,3,3,13,17,72,-16.0,180,217,2509,862,661,617,601,1539,1144,860,1990,643,639,1386,370,684,578,853,2145,453,695,1938,1983,604,683,2565,101250
Lineups,-1642278-1642359-1642885-,T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,5,5,0,1.0,33.716667,25,57,0.439,9,29,0.31,9,15,0.6,8,26,34,17,15.0,5,3,2,12,13,68,-6.0,819,365,1,1,663,681,685,1400,587,548,1473,834,719,1767,638,552,578,633,2331,652,695,1622,1945,718,709,2082,101150
Lineups,-203084-1630170-1641705-,H. Barnes - D. Vassell - V. Wembanyama,1610612759,SAS,13,7,6,0.538,33.461667,25,60,0.417,8,25,0.32,21,25,0.84,11,26,37,19,8.0,7,7,0,11,21,79,24.0,148,217,2603,907,666,681,659,1600,637,620,1421,431,474,763,484,552,542,567,1937,502,319,1,1894,509,628,119,100385
Lineups,-1628436-1629640-1630577-,L. Kornet - K. Johnson - J. Champagnie,1610612759,SAS,15,9,6,0.6,32.68,21,58,0.362,8,19,0.421,18,20,0.9,9,18,27,9,14.0,11,4,2,15,14,68,-7.0,90,109,2603,791,682,768,678,1969,637,759,655,509,576,551,576,745,700,961,2298,311,563,1622,2063,685,709,2180,98040
Lineups,-1641705-1642844-1642868-,V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,13,9,4,0.692,32.616667,28,54,0.519,8,27,0.296,4,10,0.4,8,34,42,19,9.0,1,4,0,19,11,68,13.0,148,109,2141,630,685,617,714,520,637,582,1559,1319,923,2105,638,434,478,567,2026,1513,563,1,2193,812,709,230,97850
Lineups,-1628368-1642264-1642868-,D. Fox - S. Castle - C. Bryant,1610612759,SAS,11,8,3,0.727,32.436667,26,50,0.52,10,23,0.435,15,21,0.714,4,22,26,18,12.0,3,6,2,17,17,77,-17.0,216,148,1826,594,689,663,747,512,554,660,588,577,554,1400,1029,640,722,596,2199,947,385,1622,2141,604,649,2583,97310
Lineups,-1630577-1641705-1642868-,J. Champagnie - V. Wembanyama - C. Bryant,1610612759,SAS,10,6,4,0.6,31.865,22,48,0.458,12,32,0.375,18,23,0.783,4,36,40,15,9.0,2,6,0,15,16,74,17.0,281,299,2141,791,697,748,767,1177,463,502,910,509,518,1032,1029,410,503,686,2026,1184,385,1,2063,628,668,170,95595
Lineups,-1642264-1642844-1642868-,S. Castle - D. Harper - C. Bryant,1610612759,SAS,12,7,5,0.583,31.841667,30,56,0.536,8,24,0.333,8,16,0.5,9,28,37,22,13.0,4,5,1,27,12,76,1.0,180,217,2509,862,698,588,696,437,637,637,1153,886,689,1881,576,515,542,503,2241,772,465,1107,2368,761,656,1007,95525
Lineups,-1629640-1630577-1642868-,K. Johnson - J. Champagnie - C. Bryant,1610612759,SAS,8,4,4,0.5,31.811667,27,55,0.491,13,27,0.481,6,9,0.667,9,20,29,15,11.0,6,5,2,17,5,73,1.0,410,439,2141,924,699,645,706,852,432,582,475,1053,997,1551,576,684,662,686,2145,575,465,1622,2141,1268,677,1007,95435
Lineups,-203903-1628969-1629011-,J. Clarkson - M. Bridges - M. Robinson,1610612752,NYK,9,7,2,0.778,31.253333,30,53,0.566,5,15,0.333,12,17,0.706,5,27,32,15,9.0,2,1,2,14,18,77,14.0,350,217,1314,492,706,588,722,338,881,890,1153,686,661,1457,886,535,618,686,2026,1184,1140,1622,2023,575,649,215,93760
Lineups,-1630574-1642359-1642885-,A. Hukporti - P. Dadiet - M. Diawara,1610612752,NYK,5,5,0,1.0,31.183333,24,53,0.453,8,25,0.32,9,15,0.6,7,24,31,16,15.0,5,3,2,10,13,65,-6.0,819,365,1,1,707,709,722,1245,637,620,1421,834,719,1767,714,601,633,658,2331,652,695,1622,1835,718,726,2082,93550
Lineups,-1628384-1630540-1630631-,O. Anunoby - M. McBride - J. Alvarado,1610612752,NYK,8,6,2,0.75,31.171667,28,56,0.5,8,24,0.333,8,8,1.0,3,24,27,19,9.0,5,5,5,21,10,72,13.0,410,299,1314,505,708,617,696,584,637,637,1153,886,1064,1,1181,601,700,567,2026,652,465,2249,2244,860,683,230,93515
Lineups,-1629013-1630574-1642278-,L. Shamet - A. Hukporti - T. Kolek,1610612752,NYK,6,6,0,1.0,30.431667,28,54,0.519,9,22,0.409,8,13,0.615,8,24,32,20,13.0,7,5,3,17,10,73,9.0,633,299,1,1,718,617,714,520,587,685,700,886,786,1760,638,601,618,537,2241,502,465,1938,2141,860,677,353,91295
Lineups,-1628436-1642844-1642868-,L. Kornet - D. Harper - C. Bryant,1610612759,SAS,15,9,6,0.6,30.421667,28,60,0.467,9,26,0.346,10,11,0.909,9,30,39,19,11.0,4,3,2,27,8,75,9.0,90,109,2603,791,719,617,659,1096,587,600,1103,776,873,532,576,484,520,567,2145,772,695,1622,2368,981,664,353,91265
Lineups,-203482-1629162-1630322-,K. Olynyk - J. McLaughlin - L. Waters III,1610612759,SAS,7,6,1,0.857,30.35,25,51,0.49,10,24,0.417,4,7,0.571,5,26,31,18,16.0,6,6,2,13,6,64,4.0,472,299,373,419,720,681,739,856,554,637,670,1319,1162,1837,886,552,633,596,2355,575,385,1622,1983,1149,734,643,91050
Lineups,-203903-1626157-1628969-,J. Clarkson - K. Towns - M. Bridges,1610612752,NYK,9,6,3,0.667,30.011667,29,61,0.475,8,19,0.421,13,17,0.765,14,27,41,15,8.0,9,2,3,15,19,79,27.0,350,299,1826,639,723,603,648,997,637,759,655,643,661,1124,370,535,489,686,1937,393,889,1938,2063,553,628,100,90035
