GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-203903-1626157-1628404-1630540-1630631-,J. Clarkson - K. Towns - J. Hart - M. McBride - J. Alvarado,1610612752,NYK,1,1,0,1.0,5.633333,4,10,0.4,0,3,0.0,0,0,0.0,0,6,6,2,2.0,0,0,0,2,2,8,0.0,578,293,1,1,320,319,301,725,681,400,681,714,762,714,657,172,245,381,1005,565,410,1,836,367,493,561,16900
Lineups,-203084-1628368-1630170-1641705-1642264-,H. Barnes - D. Fox - D. Vassell - V. Wembanyama - S. Castle,1610612759,SAS,3,1,2,0.333,5.566667,4,12,0.333,1,5,0.2,3,4,0.75,4,5,9,2,0.0,0,0,0,1,2,12,0.0,189,293,1176,769,323,319,250,813,348,241,623,247,215,422,93,222,160,381,1,565,410,1,436,367,331,561,16700
Lineups,-203084-1629640-1630170-1641705-1642264-,H. Barnes - K. Johnson - D. Vassell - V. Wembanyama - S. Castle,1610612759,SAS,2,2,0,1.0,5.566667,2,9,0.222,0,2,0.0,4,4,1.0,2,4,6,2,3.0,2,0,0,0,5,8,0.0,316,135,1,1,323,569,332,1020,681,532,681,171,215,1,208,263,245,381,1172,126,410,1,1,146,493,561,16700
Lineups,-203903-1629013-1630540-1630574-1630631-,J. Clarkson - L. Shamet - M. McBride - A. Hukporti - J. Alvarado,1610612752,NYK,3,3,0,1.0,5.435,2,8,0.25,2,6,0.333,5,7,0.714,2,1,3,1,0.0,1,0,1,4,5,11,0.0,189,73,1,1,330,569,378,956,198,193,430,144,135,486,208,691,466,579,1,236,410,1019,1179,146,356,561,16305
Lineups,-1628368-1629640-1630170-1642844-1642868-,D. Fox - K. Johnson - D. Vassell - D. Harper - C. Bryant,1610612759,SAS,2,2,0,1.0,5.416667,5,13,0.385,4,6,0.667,3,4,0.75,4,3,7,5,0.0,1,0,1,1,3,17,7.0,316,135,1,1,333,263,229,772,85,193,138,247,215,422,93,364,212,159,1,236,410,1019,436,258,229,89,16250
Lineups,-203903-1628384-1628969-1628973-1629011-,J. Clarkson - O. Anunoby - M. Bridges - J. Brunson - M. Robinson,1610612752,NYK,3,3,0,1.0,5.383333,5,8,0.625,0,0,0.0,0,0,0.0,1,3,4,3,3.0,0,1,0,6,1,10,-6.0,189,73,1,1,337,263,378,254,681,1058,681,714,762,714,338,364,368,270,1172,565,156,1,1284,552,394,1280,16150
Lineups,-1628368-1630577-1641705-1642264-1642844-,D. Fox - J. Champagnie - V. Wembanyama - S. Castle - D. Harper,1610612759,SAS,2,1,1,0.5,5.375,2,6,0.333,2,3,0.667,1,2,0.5,2,4,6,0,4.0,0,0,1,0,1,7,1.0,316,293,452,576,339,569,490,813,198,400,138,549,389,570,208,263,245,905,1266,565,410,1019,1,552,547,447,16125
Lineups,-203084-1628368-1628436-1630577-1642264-,H. Barnes - D. Fox - L. Kornet - J. Champagnie - S. Castle,1610612759,SAS,2,0,2,0.0,5.25,4,9,0.444,1,3,0.333,1,2,0.5,1,3,4,2,0.0,0,0,0,1,2,10,-3.0,316,849,1176,849,352,319,332,646,348,400,430,549,389,570,338,364,368,381,1,565,410,1,436,367,394,1055,15750
Lineups,-1628368-1629640-1630170-1630577-1641705-,D. Fox - K. Johnson - D. Vassell - J. Champagnie - V. Wembanyama,1610612759,SAS,7,4,3,0.571,5.2,1,6,0.167,1,3,0.333,1,2,0.5,2,6,8,1,5.0,0,1,0,3,2,4,-6.0,38,44,1320,568,359,774,490,1060,348,400,430,549,389,570,208,172,181,579,1312,565,156,1,1056,367,769,1280,15600
Lineups,-203084-203482-1629162-1630322-1642868-,H. Barnes - K. Olynyk - J. McLaughlin - L. Waters III - C. Bryant,1610612759,SAS,1,1,0,1.0,5.183333,6,10,0.6,4,8,0.5,2,2,1.0,2,2,4,4,2.0,2,0,0,4,1,18,5.0,578,293,1,1,362,221,301,262,85,131,203,326,389,1,208,485,368,199,1005,126,410,1,1179,552,214,154,15550
Lineups,-1630170-1641705-1642264-1642844-1642868-,D. Vassell - V. Wembanyama - S. Castle - D. Harper - C. Bryant,1610612759,SAS,3,2,1,0.667,5.1,5,9,0.556,2,4,0.5,3,4,0.75,2,6,8,4,2.0,0,1,0,5,2,15,0.0,189,135,452,498,370,263,332,338,198,307,203,247,215,422,208,172,181,199,1005,565,156,1,1241,367,266,561,15300
Lineups,-203903-1628384-1628973-1630540-1630574-,J. Clarkson - O. Anunoby - J. Brunson - M. McBride - A. Hukporti,1610612752,NYK,2,2,0,1.0,5.088333,7,9,0.778,3,3,1.0,4,4,1.0,0,3,3,3,2.0,0,1,2,6,3,21,7.0,316,135,1,1,371,188,332,143,122,400,1,171,215,1,657,364,466,270,1005,565,156,1274,1284,258,175,89,15265
Lineups,-1628969-1629011-1629013-1630540-1630631-,M. Bridges - M. Robinson - L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,1,1,0,1.0,5.066667,5,11,0.455,1,3,0.333,0,0,0.0,4,4,8,4,2.0,0,1,0,2,0,11,5.0,578,293,1,1,372,263,274,637,348,400,430,714,762,714,93,263,181,199,1005,565,156,1,836,929,356,154,15200
Lineups,-203903-1626157-1628404-1628969-1630631-,J. Clarkson - K. Towns - J. Hart - M. Bridges - J. Alvarado,1610612752,NYK,3,1,2,0.333,5.05,5,11,0.455,0,2,0.0,2,3,0.667,3,4,7,2,0.0,1,0,0,2,4,12,1.0,189,293,1176,769,375,263,274,637,681,532,681,326,329,501,130,263,212,381,1,236,410,1,836,189,331,447,15150
Lineups,-203903-1626157-1628384-1629013-1630631-,J. Clarkson - K. Towns - O. Anunoby - L. Shamet - J. Alvarado,1610612752,NYK,2,0,2,0.0,5.05,4,8,0.5,0,1,0.0,5,7,0.714,1,4,5,1,2.0,1,0,0,5,4,13,-1.0,316,849,1176,849,375,319,378,391,681,736,681,144,135,486,338,263,300,579,1005,236,410,1,1241,189,306,800,15150
Lineups,-1629640-1630577-1642264-1642844-1642868-,K. Johnson - J. Champagnie - S. Castle - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,5.045,4,9,0.444,2,6,0.333,1,2,0.5,1,2,3,3,1.0,0,0,0,5,1,11,-5.0,578,293,1,1,377,319,332,646,198,193,430,549,389,570,338,485,466,270,649,565,410,1,1241,552,356,1227,15135
Lineups,-1629640-1630170-1630577-1641705-1642844-,K. Johnson - D. Vassell - J. Champagnie - V. Wembanyama - D. Harper,1610612759,SAS,2,0,2,0.0,4.865,5,9,0.556,1,4,0.25,5,6,0.833,1,2,3,4,1.0,1,1,0,2,4,16,3.0,316,849,1176,849,386,263,332,338,348,307,555,144,150,373,338,485,466,199,649,236,156,1,836,189,249,251,14595
Lineups,-203903-1628404-1628969-1628973-1629011-,J. Clarkson - J. Hart - M. Bridges - J. Brunson - M. Robinson,1610612752,NYK,4,3,1,0.75,4.733333,5,9,0.556,1,3,0.333,3,5,0.6,0,6,6,2,0.0,0,0,1,1,6,14,10.0,120,73,452,473,394,263,332,338,348,400,430,247,179,558,657,172,245,381,1,565,410,1019,436,115,287,43,14200
Lineups,-1628436-1629640-1630170-1642264-1642868-,L. Kornet - K. Johnson - D. Vassell - S. Castle - C. Bryant,1610612759,SAS,2,1,1,0.5,4.7,5,9,0.556,0,1,0.0,0,0,0.0,2,1,3,1,1.0,1,0,0,3,1,10,-8.0,316,293,452,576,395,263,332,338,681,736,681,714,762,714,208,691,466,579,649,236,410,1,1056,552,394,1341,14100
Lineups,-203084-1628368-1628436-1630170-1642844-,H. Barnes - D. Fox - L. Kornet - D. Vassell - D. Harper,1610612759,SAS,2,1,1,0.5,4.616667,5,12,0.417,1,5,0.2,0,0,0.0,1,3,4,4,0.0,2,0,1,1,1,11,5.0,316,293,452,576,399,263,250,711,348,241,623,714,762,714,338,364,368,199,1,126,410,1019,436,552,356,154,13850
Lineups,-203084-1628368-1630577-1641705-1642868-,H. Barnes - D. Fox - J. Champagnie - V. Wembanyama - C. Bryant,1610612759,SAS,2,2,0,1.0,4.6,3,6,0.5,3,6,0.5,4,5,0.8,0,6,6,2,2.0,0,0,0,3,2,13,11.0,316,135,1,1,402,428,490,391,122,193,203,171,179,393,657,172,245,381,1005,565,410,1,1056,367,306,32,13800
Lineups,-203084-1629640-1630577-1641705-1642264-,H. Barnes - K. Johnson - J. Champagnie - V. Wembanyama - S. Castle,1610612759,SAS,1,0,1,0.0,4.45,4,8,0.5,1,4,0.25,0,0,0.0,1,4,5,2,1.0,0,0,0,3,1,9,0.0,578,849,452,849,413,319,378,391,348,307,555,714,762,714,338,263,300,381,649,565,410,1,1056,552,446,561,13350
Lineups,-203903-1628969-1628973-1629011-1630540-,J. Clarkson - M. Bridges - J. Brunson - M. Robinson - M. McBride,1610612752,NYK,1,1,0,1.0,4.45,5,6,0.833,0,0,0.0,6,8,0.75,0,3,3,2,1.0,2,0,0,1,4,16,5.0,578,293,1,1,413,263,490,127,681,1058,681,110,103,422,657,364,466,381,649,126,410,1,436,189,249,154,13350
Lineups,-1629013-1630574-1631110-1642278-1642885-,L. Shamet - A. Hukporti - J. Sochan - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,4.3,6,8,0.75,1,2,0.5,0,0,0.0,0,2,2,3,2.0,1,0,0,5,0,13,0.0,578,293,1,1,429,221,378,146,348,532,203,714,762,714,657,485,635,270,1005,236,410,1,1241,929,306,561,12900
Lineups,-1626157-1628969-1628973-1629013-1630540-,K. Towns - M. Bridges - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,3,3,0,1.0,4.2,5,9,0.556,2,4,0.5,2,2,1.0,1,5,6,3,1.0,1,1,0,2,4,14,6.0,189,73,1,1,441,263,332,338,198,307,203,326,389,1,338,222,245,270,649,236,156,1,836,189,287,119,12600
Lineups,-1626157-1628404-1628969-1630540-1630631-,K. Towns - J. Hart - M. Bridges - M. McBride - J. Alvarado,1610612752,NYK,2,2,0,1.0,4.183333,2,5,0.4,1,4,0.25,0,0,0.0,0,5,5,2,3.0,1,0,0,1,1,5,0.0,316,135,1,1,445,569,575,725,348,307,555,714,762,714,657,222,300,381,1172,236,410,1,436,552,677,561,12550
Lineups,-1626157-1628969-1628973-1629011-1630540-,K. Towns - M. Bridges - J. Brunson - M. Robinson - M. McBride,1610612752,NYK,3,3,0,1.0,4.083333,4,7,0.571,2,3,0.667,2,2,1.0,2,1,3,2,0.0,0,0,1,2,2,12,0.0,189,73,1,1,452,319,430,309,198,400,138,326,389,1,208,691,466,381,1,565,410,1019,836,367,331,561,12250
Lineups,-1626157-1628384-1628404-1628969-1630631-,K. Towns - O. Anunoby - J. Hart - M. Bridges - J. Alvarado,1610612752,NYK,2,2,0,1.0,4.083333,4,7,0.571,1,1,1.0,1,2,0.5,0,2,2,3,0.0,2,1,0,1,3,10,4.0,316,135,1,1,452,319,430,309,348,736,1,549,389,570,657,485,635,270,1,126,156,1,436,258,394,193,12250
Lineups,-202687-203482-1629162-1630322-1642868-,B. Biyombo - K. Olynyk - J. McLaughlin - L. Waters III - C. Bryant,1610612759,SAS,3,3,0,1.0,4.0,3,7,0.429,2,3,0.667,0,2,0.0,0,7,7,3,2.0,0,0,1,3,1,8,4.0,189,73,1,1,462,428,430,683,198,400,138,714,389,714,657,137,212,270,1005,565,410,1019,1056,552,493,193,12000
Lineups,-1629640-1630170-1641705-1642264-1642868-,K. Johnson - D. Vassell - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,1,1,0,1.0,3.966667,4,8,0.5,1,3,0.333,0,0,0.0,1,2,3,3,2.0,1,0,0,2,0,9,1.0,578,293,1,1,465,319,378,391,348,400,430,714,762,714,338,485,466,270,1005,236,410,1,836,929,446,447,11900
Lineups,-203903-1626157-1628969-1629013-1630631-,J. Clarkson - K. Towns - M. Bridges - L. Shamet - J. Alvarado,1610612752,NYK,1,0,1,0.0,3.95,4,7,0.571,2,3,0.667,0,0,0.0,2,2,4,1,1.0,0,0,0,3,0,10,0.0,578,849,452,849,466,319,430,309,198,400,138,714,762,714,208,485,368,579,649,565,410,1,1056,929,394,561,11850
Lineups,-1629640-1630577-1641705-1642844-1642868-,K. Johnson - J. Champagnie - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,3.95,3,7,0.429,3,6,0.5,0,0,0.0,1,6,7,3,0.0,0,0,0,1,1,9,7.0,578,293,1,1,466,428,430,683,122,193,203,714,762,714,338,172,212,270,1,565,410,1,436,552,446,89,11850
Lineups,-203903-1626157-1628404-1628969-1628973-,J. Clarkson - K. Towns - J. Hart - M. Bridges - J. Brunson,1610612752,NYK,2,0,2,0.0,3.933333,3,10,0.3,0,3,0.0,2,3,0.667,4,3,7,2,3.0,1,0,0,2,4,8,-3.0,316,849,1176,849,469,428,301,917,681,400,681,326,329,501,93,364,212,381,1172,236,410,1,836,189,493,1055,11800
Lineups,-203084-1629640-1641705-1642264-1642844-,H. Barnes - K. Johnson - V. Wembanyama - S. Castle - D. Harper,1610612759,SAS,3,2,1,0.667,3.916667,4,8,0.5,2,5,0.4,2,2,1.0,1,3,4,4,1.0,0,1,1,1,1,12,5.0,189,135,452,498,472,319,378,391,198,241,375,326,389,1,338,364,368,199,649,565,156,1019,436,552,331,154,11750
Lineups,-1628368-1628436-1630170-1630577-1641705-,D. Fox - L. Kornet - D. Vassell - J. Champagnie - V. Wembanyama,1610612759,SAS,1,0,1,0.0,3.646667,4,5,0.8,2,3,0.667,0,0,0.0,1,3,4,4,3.0,0,0,0,3,1,10,6.0,578,849,452,849,496,319,575,133,198,400,138,714,762,714,338,364,368,199,1172,565,410,1,1056,552,394,119,10940
Lineups,-1626157-1628404-1628973-1629011-1630540-,K. Towns - J. Hart - J. Brunson - M. Robinson - M. McBride,1610612752,NYK,2,2,0,1.0,3.6,4,7,0.571,0,1,0.0,2,2,1.0,0,2,2,3,0.0,2,1,1,1,3,10,4.0,316,135,1,1,503,319,430,309,681,736,681,326,389,1,657,485,635,270,1,126,156,1019,436,258,394,193,10800
Lineups,-1629013-1630574-1630631-1642278-1642885-,L. Shamet - A. Hukporti - J. Alvarado - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,3.583333,2,7,0.286,1,1,1.0,0,0,0.0,2,1,3,1,2.0,0,2,2,1,0,5,-5.0,578,293,1,1,505,569,430,929,348,736,1,714,762,714,208,691,466,579,1005,565,83,1274,436,929,677,1227,10750
Lineups,-203482-1629162-1629640-1630322-1642868-,K. Olynyk - J. McLaughlin - K. Johnson - L. Waters III - C. Bryant,1610612759,SAS,1,1,0,1.0,3.533333,3,8,0.375,2,6,0.333,0,0,0.0,1,1,2,2,1.0,3,1,0,0,0,8,1.0,578,293,1,1,511,428,378,782,198,193,430,714,762,714,338,691,635,381,649,75,156,1,1,929,493,447,10600
Lineups,-1628368-1629640-1641705-1642264-1642868-,D. Fox - K. Johnson - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,1,1,0,1.0,3.366667,3,6,0.5,1,3,0.333,2,2,1.0,1,3,4,2,1.0,0,1,1,1,2,9,1.0,578,293,1,1,523,428,490,391,348,400,430,326,389,1,338,364,368,381,649,565,156,1019,436,367,446,447,10100
Lineups,-1626157-1628384-1628969-1630540-1630631-,K. Towns - O. Anunoby - M. Bridges - M. McBride - J. Alvarado,1610612752,NYK,2,2,0,1.0,3.333333,4,6,0.667,0,1,0.0,0,0,0.0,1,2,3,2,1.0,0,0,0,2,1,8,1.0,316,135,1,1,525,319,490,182,681,736,681,714,762,714,338,485,466,381,649,565,410,1,836,552,493,447,10000
Lineups,-1628368-1630577-1641705-1642844-1642868-,D. Fox - J. Champagnie - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,3,2,1,0.667,3.316667,3,5,0.6,1,3,0.333,0,2,0.0,0,4,4,2,0.0,0,1,0,1,2,7,3.0,189,135,452,498,527,428,575,262,348,400,430,714,389,714,657,263,368,381,1,565,156,1,436,367,547,251,9950
Lineups,-1628384-1628404-1628969-1630540-1630631-,O. Anunoby - J. Hart - M. Bridges - M. McBride - J. Alvarado,1610612752,NYK,1,1,0,1.0,3.266667,4,6,0.667,1,2,0.5,0,0,0.0,0,1,1,3,1.0,1,1,1,4,0,9,-1.0,578,293,1,1,534,319,490,182,348,532,203,714,762,714,657,691,834,270,649,236,156,1019,1179,929,446,800,9800
Lineups,-203903-1628404-1628973-1629011-1629013-,J. Clarkson - J. Hart - J. Brunson - M. Robinson - L. Shamet,1610612752,NYK,2,2,0,1.0,3.195,2,3,0.667,2,2,1.0,2,3,0.667,0,2,2,1,1.0,1,0,0,4,1,8,0.0,316,135,1,1,540,569,799,182,198,532,1,326,329,501,657,485,635,579,649,236,410,1,1179,552,493,561,9585
Lineups,-203084-1628436-1630170-1642264-1642844-,H. Barnes - L. Kornet - D. Vassell - S. Castle - D. Harper,1610612759,SAS,2,1,1,0.5,3.183333,2,4,0.5,0,2,0.0,2,3,0.667,0,1,1,0,2.0,0,0,0,1,3,6,-6.0,316,293,452,576,541,569,668,391,681,532,681,326,329,501,657,691,834,905,1005,565,410,1,436,258,601,1280,9550
Lineups,-1628436-1630170-1642264-1642844-1642868-,L. Kornet - D. Vassell - S. Castle - D. Harper - C. Bryant,1610612759,SAS,3,2,1,0.667,3.083333,2,6,0.333,2,4,0.5,0,0,0.0,0,2,2,2,2.0,1,1,0,4,1,6,-1.0,189,135,452,498,559,569,490,813,198,307,203,714,762,714,657,485,635,381,1005,236,156,1,1179,552,601,800,9250
Lineups,-203903-1628404-1628969-1628973-1630574-,J. Clarkson - J. Hart - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,1,1,0,1.0,3.0,3,9,0.333,0,2,0.0,0,0,0.0,4,1,5,1,2.0,1,0,0,1,0,6,-2.0,578,293,1,1,568,428,332,813,681,532,681,714,762,714,93,691,300,579,1005,236,410,1,436,929,601,917,9000
Lineups,-203903-1628973-1629011-1629013-1630540-,J. Clarkson - J. Brunson - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,2,2,0,1.0,2.978333,2,4,0.5,0,1,0.0,3,6,0.5,1,1,2,2,1.0,0,0,0,1,3,7,2.0,316,135,1,1,572,569,668,391,681,736,681,247,150,570,338,691,635,381,649,565,410,1,436,258,547,329,8935
Lineups,-1629640-1630170-1642264-1642844-1642868-,K. Johnson - D. Vassell - S. Castle - D. Harper - C. Bryant,1610612759,SAS,2,1,1,0.5,2.951667,3,5,0.6,0,0,0.0,0,1,0.0,0,3,3,3,3.0,2,2,0,3,1,6,0.0,316,293,452,576,573,428,575,262,681,1058,681,714,689,714,657,364,466,270,1172,126,83,1,1056,552,601,561,8855
Lineups,-1628368-1628436-1629640-1630170-1630577-,D. Fox - L. Kornet - K. Johnson - D. Vassell - J. Champagnie,1610612759,SAS,3,2,1,0.667,2.95,0,6,0.0,0,2,0.0,2,2,1.0,1,0,1,0,0.0,0,0,0,1,1,2,-10.0,189,135,452,498,574,1083,490,1083,681,532,681,326,389,1,338,1012,834,905,1,565,410,1,436,552,949,1380,8850
Lineups,-203084-1629162-1630170-1630577-1641705-,H. Barnes - J. McLaughlin - D. Vassell - J. Champagnie - V. Wembanyama,1610612759,SAS,1,0,1,0.0,2.933333,3,4,0.75,2,2,1.0,3,4,0.75,0,2,2,3,2.0,1,0,0,1,2,11,2.0,578,849,452,849,576,428,668,146,198,532,1,247,215,422,657,485,635,270,1005,236,410,1,436,367,356,329,8800
Lineups,-1628436-1629640-1630170-1642844-1642868-,L. Kornet - K. Johnson - D. Vassell - D. Harper - C. Bryant,1610612759,SAS,2,2,0,1.0,2.916667,3,5,0.6,0,1,0.0,2,2,1.0,1,4,5,0,1.0,0,0,0,2,1,8,4.0,316,135,1,1,578,428,575,262,681,736,681,326,389,1,338,263,300,905,649,565,410,1,836,552,493,193,8750
Lineups,-203903-1628384-1628404-1628969-1628973-,J. Clarkson - O. Anunoby - J. Hart - M. Bridges - J. Brunson,1610612752,NYK,1,0,1,0.0,2.9,4,5,0.8,2,2,1.0,2,2,1.0,0,1,1,2,1.0,0,1,0,0,1,12,3.0,578,849,452,849,585,319,575,133,198,532,1,326,389,1,657,691,834,381,649,565,156,1,1,552,331,251,8700
Lineups,-203084-1628368-1630170-1641705-1642844-,H. Barnes - D. Fox - D. Vassell - V. Wembanyama - D. Harper,1610612759,SAS,2,1,1,0.5,2.883333,3,6,0.5,1,3,0.333,3,4,0.75,0,2,2,3,0.0,0,0,0,1,2,10,5.0,316,293,452,576,590,428,490,391,348,400,430,247,215,422,657,485,635,270,1,565,410,1,436,367,394,154,8650
Lineups,-1626157-1628404-1628969-1629013-1630540-,K. Towns - J. Hart - M. Bridges - L. Shamet - M. McBride,1610612752,NYK,1,1,0,1.0,2.7,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,2,0.0,0,1,0,2,1,5,1.0,578,293,1,1,628,569,668,391,348,400,430,714,762,714,657,485,635,381,1,565,156,1,836,552,677,447,8100
Lineups,-1628436-1629640-1630170-1630577-1642264-,L. Kornet - K. Johnson - D. Vassell - J. Champagnie - S. Castle,1610612759,SAS,4,2,2,0.5,2.643333,1,5,0.2,0,0,0.0,2,2,1.0,1,3,4,0,2.0,1,0,1,4,1,4,-5.0,120,135,1176,576,638,774,575,1026,681,1058,681,326,389,1,338,364,368,905,1005,236,410,1019,1179,552,769,1227,7930
Lineups,-203084-1628368-1629640-1630170-1641705-,H. Barnes - D. Fox - K. Johnson - D. Vassell - V. Wembanyama,1610612759,SAS,3,2,1,0.667,2.64,4,6,0.667,0,1,0.0,2,2,1.0,1,2,3,2,0.0,1,2,0,0,1,10,10.0,189,135,452,498,639,319,490,182,681,736,681,326,389,1,338,485,466,381,1,236,83,1,1,552,394,43,7920
Lineups,-203903-1626157-1628404-1628969-1630540-,J. Clarkson - K. Towns - J. Hart - M. Bridges - M. McBride,1610612752,NYK,1,1,0,1.0,2.633333,4,6,0.667,1,2,0.5,1,1,1.0,1,4,5,3,0.0,0,0,0,0,1,10,8.0,578,293,1,1,640,319,490,182,348,532,203,549,689,1,338,263,300,270,1,565,410,1,1,552,394,67,7900
Lineups,-1629013-1630574-1630631-1642278-1642359-,L. Shamet - A. Hukporti - J. Alvarado - T. Kolek - P. Dadiet,1610612752,NYK,1,1,0,1.0,2.633333,2,5,0.4,1,2,0.5,1,2,0.5,1,5,6,2,1.0,1,0,0,2,1,6,5.0,578,293,1,1,640,569,575,725,348,532,203,549,389,570,338,222,245,381,649,236,410,1,836,552,601,154,7900
Lineups,-1628368-1630170-1641705-1642844-1642868-,D. Fox - D. Vassell - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,2.583333,3,5,0.6,0,1,0.0,0,0,0.0,0,3,3,2,0.0,0,0,0,0,0,6,4.0,578,293,1,1,653,428,575,262,681,736,681,714,762,714,657,364,466,381,1,565,410,1,1,929,601,193,7750
Lineups,-1628436-1629640-1630577-1642844-1642868-,L. Kornet - K. Johnson - J. Champagnie - D. Harper - C. Bryant,1610612759,SAS,2,1,1,0.5,2.583333,3,7,0.429,1,2,0.5,0,0,0.0,2,2,4,1,1.0,2,0,0,0,0,7,3.0,316,293,452,576,653,428,430,683,348,532,203,714,762,714,208,485,368,579,649,126,410,1,1,929,547,251,7750
Lineups,-203903-1628384-1628969-1629011-1630631-,J. Clarkson - O. Anunoby - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,1,0,1,0.0,2.566667,2,5,0.4,1,2,0.5,0,0,0.0,1,2,3,2,0.0,0,0,0,0,2,5,1.0,578,849,452,849,656,569,575,725,348,532,203,714,762,714,338,485,466,381,1,565,410,1,1,367,677,447,7700
Lineups,-1628368-1628436-1630577-1642264-1642844-,D. Fox - L. Kornet - J. Champagnie - S. Castle - D. Harper,1610612759,SAS,1,1,0,1.0,2.55,2,4,0.5,2,4,0.5,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0,6,-4.0,578,293,1,1,661,569,668,391,198,307,203,714,762,714,657,1012,1089,579,1,565,410,1,1,929,601,1153,7650
Lineups,-1629013-1631110-1642278-1642359-1642885-,L. Shamet - J. Sochan - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,2.533333,1,4,0.25,1,4,0.25,0,0,0.0,1,2,3,1,0.0,0,0,0,2,0,3,0.0,578,293,1,1,669,774,668,956,348,307,555,714,762,714,338,485,466,579,1,565,410,1,836,929,861,561,7600
Lineups,-203903-1629013-1630574-1630631-1642278-,J. Clarkson - L. Shamet - A. Hukporti - J. Alvarado - T. Kolek,1610612752,NYK,2,2,0,1.0,2.481667,3,4,0.75,2,3,0.667,2,2,1.0,1,0,1,2,2.0,1,0,0,1,1,10,3.0,316,135,1,1,680,428,668,146,198,400,138,326,389,1,338,1012,834,381,1005,236,410,1,436,552,394,251,7445
Lineups,-203903-1628384-1628404-1628973-1630540-,J. Clarkson - O. Anunoby - J. Hart - J. Brunson - M. McBride,1610612752,NYK,1,0,1,0.0,2.45,2,5,0.4,0,1,0.0,1,1,1.0,2,0,2,0,2.0,0,0,1,1,1,5,-3.0,578,849,452,849,684,569,575,725,681,736,681,549,689,1,208,1012,635,905,1005,565,410,1019,436,552,677,1055,7350
Lineups,-203903-1628404-1629011-1630540-1630631-,J. Clarkson - J. Hart - M. Robinson - M. McBride - J. Alvarado,1610612752,NYK,2,1,1,0.5,2.383333,3,6,0.5,0,2,0.0,3,5,0.6,2,2,4,1,0.0,1,0,1,2,3,9,6.0,316,293,452,576,699,428,490,391,681,532,681,247,179,558,208,485,368,579,1,236,410,1019,836,258,446,119,7150
Lineups,-1628368-1628436-1629640-1630577-1642264-,D. Fox - L. Kornet - K. Johnson - J. Champagnie - S. Castle,1610612759,SAS,3,1,2,0.333,2.366667,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,1,1.0,1,0,0,1,2,4,-3.0,189,293,1176,769,700,774,799,813,681,532,681,326,389,1,657,1012,1089,579,649,236,410,1,436,367,769,1055,7100
Lineups,-1628436-1630577-1642264-1642844-1642868-,L. Kornet - J. Champagnie - S. Castle - D. Harper - C. Bryant,1610612759,SAS,2,1,1,0.5,2.366667,3,3,1.0,1,1,1.0,2,2,1.0,0,4,4,2,1.0,0,0,0,1,2,9,9.0,316,293,452,576,700,428,799,1,348,736,1,326,389,1,657,263,368,381,649,565,410,1,436,367,446,53,7100
Lineups,-203084-1628368-1629640-1641705-1642264-,H. Barnes - D. Fox - K. Johnson - V. Wembanyama - S. Castle,1610612759,SAS,1,1,0,1.0,2.35,1,4,0.25,1,1,1.0,0,0,0.0,0,1,1,1,0.0,0,1,1,1,0,3,-5.0,578,293,1,1,704,774,668,956,348,736,1,714,762,714,657,691,834,579,1,565,156,1019,436,929,861,1227,7050
Lineups,-203084-1630170-1630577-1641705-1642264-,H. Barnes - D. Vassell - J. Champagnie - V. Wembanyama - S. Castle,1610612759,SAS,1,0,1,0.0,2.3,1,4,0.25,1,4,0.25,2,3,0.667,1,2,3,1,0.0,0,3,0,0,3,5,5.0,578,849,452,849,717,774,668,956,348,307,555,326,329,501,338,485,466,579,1,565,49,1,1,258,677,154,6900
